'order_no','aopmargin_percentage','series','bill_to','comment','ctry_code','currency','date','dealer_name','dealer_net','dealer_net_after_sur_charge','dealerpo','margin_after_sur_charge','margin_percentage_after_sur_charge','model','order_type','quantity','region','total_cost','truck_class','product_dimension'
H40864,0.0,C881,'816405','',KR,,2023-06-29,'YALE EQUIPMENT, INC',18443.5,18443.5,'23038YKT0629',3193.5273279061066,0.1731519141109934,FB25RZ,R,1,1,15249.972672093892,'1',1
H40863,0.0,C900,'816405','',KR,,2023-06-29,'YALE EQUIPMENT, INC',14993.749999999998,14993.749999999998,'23036YKT0629',2514.1517202197733,0.16767998134021,FBR15SZ,R,1,1,12479.598279780224,'2',38
H40862,0.0,C900,'816405','',KR,,2023-06-29,'YALE EQUIPMENT, INC',14993.749999999998,14993.749999999998,'23035YKT0629',2514.1517202197733,0.16767998134021,FBR15SZ,R,1,1,12479.598279780224,'2',38
H40861,0.0,C900,'816405','',KR,,2023-06-29,'YALE EQUIPMENT, INC',14993.749999999998,14993.749999999998,'23034YKT0629',2514.1517202197733,0.16767998134021,FBR15SZ,R,1,1,12479.598279780224,'2',38
H40860,0.0,C900,'816405','',KR,,2023-06-29,'YALE EQUIPMENT, INC',14993.749999999998,14993.749999999998,'23033YKT0629',2514.1517202197733,0.16767998134021,FBR15SZ,R,1,1,12479.598279780224,'2',38
H40859,0.0,E843,'816405','',KR,,2023-06-29,'YALE EQUIPMENT, INC',9028.0,9028.0,'23044YKT0629',0.0,0.0,MP20X,R,1,1,9028.0,'3',105
H40858,0.0,E843,'816405','',KR,,2023-06-29,'YALE EQUIPMENT, INC',10959.0,10959.0,'23041YKT0629',0.0,0.0,MP25X,R,1,1,10959.0,'3',105
H40857,0.0,C881,'816405','',KR,,2023-06-29,'YALE EQUIPMENT, INC',18443.5,18443.5,'23037YKT0629',3193.5273279061066,0.1731519141109934,FB25RZ,R,1,1,15249.972672093892,'1',1
H40856,0.0,C900,'816405','',KR,,2023-06-29,'YALE EQUIPMENT, INC',14993.749999999998,14993.749999999998,'23032YKT0629',2514.1517202197733,0.16767998134021,FBR15SZ,R,1,1,12479.598279780224,'2',38
H40854,0.0,C453,'001255','',TH,,2023-06-29,'DILOK AND SONS CO.,LTD.',16632.2,16632.2,ID2023/1679,0.0,0.0,W40ZA,R,1,1,16632.2,'3',85
H40853,0.0,C453,'001255','',TH,,2023-06-29,'DILOK AND SONS CO.,LTD.',16632.2,16632.2,ID2023/1678,0.0,0.0,W40ZA,R,1,1,16632.2,'3',85
H40852,0.0,D466,'001255','',TH,,2023-06-29,'DILOK AND SONS CO.,LTD.',19037.649999999998,19037.649999999998,ID2023/1675,1591.1695466444216,0.08358014495719912,H3.5XT,R,1,1,17446.480453355576,'5',187
H40851,0.0,D466,'001255','',TH,,2023-06-29,'DILOK AND SONS CO.,LTD.',19037.649999999998,19037.649999999998,ID2023/1674,1591.1695466444216,0.08358014495719912,H3.5XT,R,1,1,17446.480453355576,'5',187
H40850,0.0,D466,'001255','',TH,,2023-06-29,'DILOK AND SONS CO.,LTD.',19426.675,19426.675,ID2023/1672,1724.7764296809842,0.08878392363494958,H3.5XT,R,1,1,17701.898570319016,'5',187
H40849,0.0,D466,'001255','',TH,,2023-06-29,'DILOK AND SONS CO.,LTD.',19426.675,19426.675,ID2023/1671,1724.7764296809842,0.08878392363494958,H3.5XT,R,1,1,17701.898570319016,'5',187
H40848,0.0,D466,'001255','',TH,,2023-06-29,'DILOK AND SONS CO.,LTD.',19037.649999999998,19037.649999999998,ID2023/1673,1591.1695466444216,0.08358014495719912,H3.5XT,R,1,1,17446.480453355576,'5',187
H40847,0.0,D466,'001255','',TH,,2023-06-29,'DILOK AND SONS CO.,LTD.',19426.675,19426.675,ID2023/1670,1724.7764296809842,0.08878392363494958,H3.5XT,R,1,1,17701.898570319016,'5',187
H40838,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-20',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40837,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-19',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40836,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-18',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40835,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-17',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40834,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-16',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40833,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-15',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40832,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-13',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40831,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-12',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40830,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-11',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40829,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-10',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40828,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-09',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40827,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-08',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40826,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-07',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40825,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-06',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40824,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-05',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40823,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-04',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40822,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-03',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40821,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-02',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40820,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078-14',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40819,0.0,A3D4,'880805','',IN,,2023-06-29,ELECTROMECH LIFT TRUCKS,1210.5,1210.5,'23-24/I0078',406.20608447970767,0.3355688430233025,MPC15,R,1,1,804.2939155202923,'3',268
H40818,0.0,A3B0,'001255','',TH,,2023-06-28,'DILOK AND SONS CO.,LTD.',6229.2,6229.2,ID2023/1677,2042.196376226634,0.32784247996960025,P2.0UT,R,1,1,4187.003623773366,'3',243
H40817,0.0,A3B0,'001255','',TH,,2023-06-28,'DILOK AND SONS CO.,LTD.',6229.2,6229.2,ID2023/1676,2042.196376226634,0.32784247996960025,P2.0UT,R,1,1,4187.003623773366,'3',243
H40816,0.0,A7S4,'017005','',VN,,2023-06-28,'KY LUC CO., LTD',16348.2,16348.2,Y-U-02623-B,1445.177239582859,0.08839977732000215,ERP30UX,R,1,1,14903.022760417141,'1',264
H40815,0.0,A7S4,'017005','',VN,,2023-06-28,'KY LUC CO., LTD',14758.400000000001,14758.400000000001,Y-U-02623-A,1231.6856305336173,0.08345658272804757,ERP25UX,R,1,1,13526.714369466385,'1',264
H40781,0.0,A7R1,'017005','',VN,,2023-06-28,'KY LUC CO., LTD',4559.0,4559.0,Y-U-02523-B,1550.530813794016,0.3401032712862505,MP20XUX,R,1,1,3008.469186205984,'3',252
H40780,0.0,A7R1,'017005','',VN,,2023-06-28,'KY LUC CO., LTD',4980.2,4980.2,Y-U-02523-A,1971.7308137940158,0.3959139821280302,MP20XUX,R,1,1,3008.469186205984,'3',252
H39690,0.0,A3C4,'001255','',TH,,2023-06-27,'DILOK AND SONS CO.,LTD.',18969.59,18969.59,ID2023/1668,3271.0335892753656,0.17243565038966924,J2.5UT,R,1,1,15698.556410724635,'1',263
H39689,0.0,A3C4,'001255','',TH,,2023-06-27,'DILOK AND SONS CO.,LTD.',18969.59,18969.59,ID2023/1667,3271.0335892753656,0.17243565038966924,J2.5UT,R,1,1,15698.556410724635,'1',263
H39688,0.0,A3C4,'001255','',TH,,2023-06-27,'DILOK AND SONS CO.,LTD.',19072.190000000002,19072.190000000002,ID2023/1666,3294.041855192959,0.1727144001393106,J2.5UT,R,1,1,15778.148144807044,'1',263
H39495,0.0,E861,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,52771.0,52771.0,'23-24/I0076-02',0.0,0.0,NDR035EC,R,1,1,52771.0,'2',37
H39494,0.0,E861,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,52771.0,52771.0,'23-24/I0076',0.0,0.0,NDR035EC,R,1,1,52771.0,'2',37
H39493,0.0,A7R1,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,2963.2,2963.2,'23-24/I0075-05',212.87023694946902,0.07183795793381109,MP20XUX,R,1,1,2750.329763050531,'3',252
H39492,0.0,A7R1,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,2963.2,2963.2,'23-24/I0075-04',212.87023694946902,0.07183795793381109,MP20XUX,R,1,1,2750.329763050531,'3',252
H39491,0.0,A7R1,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,2963.2,2963.2,'23-24/I0075-03',212.87023694946902,0.07183795793381109,MP20XUX,R,1,1,2750.329763050531,'3',252
H39490,0.0,A7R1,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,2963.2,2963.2,'23-24/I0075-02',212.87023694946902,0.07183795793381109,MP20XUX,R,1,1,2750.329763050531,'3',252
H39489,0.0,A7R1,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,2963.2,2963.2,'23-24/I0075',212.87023694946902,0.07183795793381109,MP20XUX,R,1,1,2750.329763050531,'3',252
H39484,0.0,A7R3,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,6139.25,6139.25,'23-24/I0074-05',856.1117523067795,0.13944891514546232,MS15XUX,R,1,1,5283.13824769322,'3',255
H39483,0.0,A7R3,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,6023.25,6023.25,'23-24/I0074-03',820.0998866879748,0.13615571106760882,MS15XUX,R,1,1,5203.1501133120255,'3',255
H39482,0.0,A7R3,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,6023.25,6023.25,'23-24/I0074-02',820.0998866879748,0.13615571106760882,MS15XUX,R,1,1,5203.1501133120255,'3',255
H39481,0.0,A7R3,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,6139.25,6139.25,'23-24/I0074-04',856.1117523067795,0.13944891514546232,MS15XUX,R,1,1,5283.13824769322,'3',255
H39480,0.0,A7R3,'880805','',IN,,2023-06-27,ELECTROMECH LIFT TRUCKS,6023.25,6023.25,'23-24/I0074',820.0998866879748,0.13615571106760882,MS15XUX,R,1,1,5203.1501133120255,'3',255
H39477,0.0,C224,'017005','',VN,,2023-06-27,'KY LUC CO., LTD',27021.275,27021.275,Y-U-02423,5474.103438282083,0.20258494235679414,FBR20SZ,R,1,1,21547.171561717918,'2',33
H39452,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23114HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39451,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23113HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39450,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23112HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39449,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23111HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39448,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23110HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39447,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23109HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39446,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23108HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39445,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23107HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39444,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23106HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39443,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23105HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39442,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23104HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39441,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23103HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39440,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23102HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39439,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23101HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39438,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23100HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39437,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23099HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39436,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23098HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39435,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23097HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39434,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23096HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39433,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23095HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39432,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23094HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39431,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23093HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39430,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23092HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39429,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23091HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39428,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23090HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39427,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23089HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39426,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23088HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39425,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23087HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39424,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23086HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39423,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23085HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39422,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23084HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39421,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23083HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39420,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23082HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39419,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23081HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39418,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23080HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39417,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23079HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39416,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23078HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39415,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23077HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39414,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23076HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39413,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23075HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39412,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23074HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39411,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23073HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39410,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23072HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39409,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23071HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39408,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23070HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39407,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23069HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39406,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23068HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39405,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23067HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39404,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23066HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39403,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23065HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39402,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23064HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39401,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23063HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39400,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23062HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39399,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23061HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39398,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23060HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39397,0.0,A3B5,'081645','',KR,,2023-06-26,HYSTER KOREA INC.,2028.0,2028.0,'23059HKT0627',314.82057237528846,0.1552369686268681,P2.0UTE,R,1,1,1713.1794276247115,'3',242
H39200,0.0,C295,'808065','',PH,,2023-06-25,'YALETRAK PHILIPPINES, INC',29636.0,29636.0,TRK-2103-23,0.0,0.0,NR035DC,R,1,1,29636.0,'2',41
H39197,0.0,B869,'816405','',KR,,2023-06-25,'YALE EQUIPMENT, INC',75492.94999999998,75492.94999999998,'23031YKT0626',0.0,0.0,MTC15,R,1,1,75492.94999999998,'2',64
H38994,0.0,A3C9,'011005','',MY,,2023-06-23,SIME DARBY MATERIAL,5646.8,5646.8,'3030035854-7',1555.2002071826419,0.2754126597688322,T3.0UT,R,1,1,4091.5997928173583,'3',273
H38993,0.0,A3C9,'011005','',MY,,2023-06-23,SIME DARBY MATERIAL,5646.8,5646.8,'3030035854-6',1555.2002071826419,0.2754126597688322,T3.0UT,R,1,1,4091.5997928173583,'3',273
H38992,0.0,A3C9,'011005','',MY,,2023-06-23,SIME DARBY MATERIAL,5646.8,5646.8,'3030035854-5',1555.2002071826419,0.2754126597688322,T3.0UT,R,1,1,4091.5997928173583,'3',273
H38991,0.0,A3C9,'011005','',MY,,2023-06-23,SIME DARBY MATERIAL,5646.8,5646.8,'3030035854-4',1555.2002071826419,0.2754126597688322,T3.0UT,R,1,1,4091.5997928173583,'3',273
H38990,0.0,A3C9,'011005','',MY,,2023-06-23,SIME DARBY MATERIAL,5646.8,5646.8,'3030035854-3',1555.2002071826419,0.2754126597688322,T3.0UT,R,1,1,4091.5997928173583,'3',273
H38989,0.0,A3C9,'011005','',MY,,2023-06-23,SIME DARBY MATERIAL,5646.8,5646.8,'3030035854-2',1555.2002071826419,0.2754126597688322,T3.0UT,R,1,1,4091.5997928173583,'3',273
H38988,0.0,A3C9,'011005','',MY,,2023-06-23,SIME DARBY MATERIAL,5646.8,5646.8,'3030035854-1',1555.2002071826419,0.2754126597688322,T3.0UT,R,1,1,4091.5997928173583,'3',273
H38645,0.0,C915,'006065','',TH,,2023-06-21,'DILOK AND SONS CO.,LTD.',14493.050000000001,14493.050000000001,TH2023/8573,1941.9647928832444,0.133992830555559,R1.50EX  2,R,1,1,12551.085207116757,'2',39
H38644,0.0,A3C3,'006065','',TH,,2023-06-21,'DILOK AND SONS CO.,LTD.',6474.5,6474.5,TH2023/8572,2181.12923219161,0.33687994936931187,S1.5UT,R,1,1,4293.37076780839,'3',245
H38450,0.0,C900,'017005','',VN,,2023-06-21,'KY LUC CO., LTD',19537.375000000004,19537.375000000004,Y-U-02323,3185.165754537879,0.1630293606248474,FBR18SZ,R,1,1,16352.209245462125,'2',38
H38391,0.0,D466,'006065','',TH,,2023-06-21,'DILOK AND SONS CO.,LTD.',17827.686999999994,17827.686999999994,TH2023/8571,1797.59609875442,0.10083170625299964,H3.0XT,R,1,1,16030.090901245574,'5',187
H38390,0.0,D466,'006065','',TH,,2023-06-21,'DILOK AND SONS CO.,LTD.',17379.707999999995,17379.707999999995,TH2023/8570,1697.4610707936583,0.09766913637407826,H3.0XT,R,1,1,15682.246929206336,'5',187
