'order_no','aopmargin_percentage','booking_margin_percentage_after_sur_charge','ctry_code','date','dealer_name','dealer_net','dealer_net_after_sur_charge','margin_after_sur_charge','margin_percentage_after_sur_charge','model','netrevenue','quantity','serial_number','series','total_cost','currency','product_dimension','region'
F29157,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-19157.11,-Infinity,H2.5XT,21097.16,1,D466R15677W,,19157.11,,,
F29164,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-19061.69,-Infinity,H2.5XT,20705.68,1,D466R15709W,,19061.69,,,
F30053,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-19061.69,-Infinity,H2.5XT,20705.68,1,D466R15793W,,19061.69,,,
F30056,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-19061.69,-Infinity,H2.5XT,20705.68,1,D466R15813W,,19061.69,,,
F30051,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-21681.77,-Infinity,H3.5XT,25284.31,1,D466R15803W,,21681.77,,,
F29166,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-19061.69,-Infinity,H2.5XT,20705.68,1,D466R15703W,,19061.69,,,
F30054,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-19061.69,-Infinity,H2.5XT,20705.68,1,D466R15795W,,19061.69,,,
F29158,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-15224.55,-Infinity,H1.8XT,17188.76,1,D475R08336W,,15224.55,,,
F30058,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-19061.69,-Infinity,H2.5XT,20705.68,1,D466R15817W,,19061.69,,,
F29160,0.0,0.0,AU,2023-02-28,ADAPT-A-LIFT GROUP,0.0,0.0,-21681.77,-Infinity,H3.5XT,25284.31,1,D466R15681W,,21681.77,,,
E78770,0.0,0.0,KR,2023-03-02,Hyster Korea Inc.,0.0,0.0,-12517.850000000002,-Infinity,R1.50EX  2,15283.029999999999,1,C915R30391W,,12517.850000000002,,,
E78769,0.0,0.0,KR,2023-03-02,Hyster Korea Inc.,0.0,0.0,-13004.429999999998,-Infinity,R1.50EX  2,15283.029999999999,1,C915R30387W,,13004.429999999998,,,
E78767,0.0,0.0,KR,2023-03-02,Hyster Korea Inc.,0.0,0.0,-12517.850000000002,-Infinity,R1.50EX  2,15283.029999999999,1,C915R30389W,,12517.850000000002,,,
E78768,0.0,0.0,KR,2023-03-02,Hyster Korea Inc.,0.0,0.0,-12517.850000000002,-Infinity,R1.50EX  2,15283.029999999999,1,C915R30385W,,12517.850000000002,,,
E78766,0.0,0.0,KR,2023-03-02,Hyster Korea Inc.,0.0,0.0,-12517.850000000002,-Infinity,R1.50EX  2,15283.029999999999,1,C915R30383W,,12517.850000000002,,,
F70663,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,1198.5,1,A6W9M11453X,,882.55,,,
F70664,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,1198.5,1,A6W9M11454X,,882.55,,,
F70665,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,1198.5,1,A6W9M11455X,,882.55,,,
F70666,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,1198.5,1,A6W9M11456X,,882.55,,,
F70667,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11457X,,713.87,,,
F70668,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11458X,,713.87,,,
F70669,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11459X,,713.87,,,
F70670,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11460X,,713.87,,,
F70671,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11461X,,713.87,,,
F70672,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11462X,,713.87,,,
F70673,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11463X,,713.87,,,
F70674,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11464X,,713.87,,,
F70675,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11465X,,712.9,,,
F70676,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11466X,,712.9,,,
F70677,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11467X,,712.9,,,
F70678,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11468X,,712.9,,,
F70679,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11469X,,712.9,,,
F70680,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11470X,,712.9,,,
F70681,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,0.0,0.0,PC1.5,982.5,1,A6W9M11471X,,712.9,,,
F76032,0.0,0.0,VN,2023-03-06,KY LUC CO. LTD,0.0,0.0,0.0,0.0,GP50UX,24391.1,1,A7S6A01576X,,18918.82,,,
F76038,0.0,0.0,VN,2023-03-06,KY LUC CO. LTD,0.0,0.0,0.0,0.0,MS15XUX,7641.8,1,A7R3H01869X,,4607.85,,,
F76039,0.0,0.0,VN,2023-03-06,KY LUC CO. LTD,0.0,0.0,0.0,0.0,MS15XUX,7641.8,1,A7R3H01870X,,4607.85,,,
F76040,0.0,0.0,VN,2023-03-06,KY LUC CO. LTD,0.0,0.0,0.0,0.0,MS15XUX,7641.8,1,A7R3H01871X,,4607.85,,,
F76041,0.0,0.0,VN,2023-03-06,KY LUC CO. LTD,0.0,0.0,0.0,0.0,MS15XUX,7641.8,1,A7R3H01872X,,4607.85,,,
F76042,0.0,0.0,VN,2023-03-06,KY LUC CO. LTD,0.0,0.0,0.0,0.0,MS15XUX,7641.8,1,A7R3H01873X,,4607.85,,,
F76043,0.0,0.0,VN,2023-03-06,KY LUC CO. LTD,0.0,0.0,0.0,0.0,MS15XUX,7641.8,1,A7R3H01874X,,4607.85,,,
F75122,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01960X,,992.07,,,
F75123,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01961X,,992.07,,,
F75124,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01962X,,991.1,,,
F75125,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01963X,,991.1,,,
F75126,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01964X,,991.1,,,
F75127,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01965X,,991.1,,,
F75128,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01966X,,991.1,,,
F75129,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01967X,,991.1,,,
F77577,0.0,0.0,VN,2023-03-06,KY LUC CO. LTD,0.0,0.0,-3767.28,-Infinity,MS15UX,6386.5,1,A7S3H01869X,,3767.28,,,
F70662,0.0,0.0,VN,2023-03-03,MICO Machinery and,0.0,0.0,-883.1999999999999,-Infinity,PC1.5,1198.5,1,A6W9M11452X,,883.1999999999999,,,
F70276,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,-17657.27,-Infinity,H2.5XT,21786.53,1,D466R16043W,,17657.27,,,
F75118,0.0,0.0,KR,2023-03-05,Hyster Korea Inc.,0.0,0.0,-12416.62,-Infinity,R1.80EX  2,16543.260000000002,1,C915R30611W,,12416.62,,,
F70278,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,-16349.84,-Infinity,H2.5XT,20158.96,1,D466R16047W,,16349.84,,,
F24786,0.0,0.0,KR,2023-03-05,Hyster Korea Inc.,0.0,0.0,-14958.45,-Infinity,R1.80EX  2,18352.5,1,C915R30581W,,14958.45,,,
F75115,0.0,0.0,KR,2023-03-05,Hyster Korea Inc.,0.0,0.0,-12416.62,-Infinity,R1.80EX  2,16543.260000000002,1,C915R30613W,,12416.62,,,
F70279,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,-16603.56,-Infinity,H2.5XT,20333.89,1,D466R16049W,,16603.56,,,
F24785,0.0,0.0,KR,2023-03-05,Hyster Korea Inc.,0.0,0.0,-14189.17,-Infinity,R1.50EX  2,17440.55,1,C915R30579W,,14189.17,,,
F70281,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,-16603.56,-Infinity,H2.5XT,20333.89,1,D466R16053W,,16603.56,,,
F76493,0.0,0.0,BD,2023-03-06,JAKSON INTERNATION,0.0,0.0,-17378.4,-Infinity,R1.80EX  2,23811.7,1,C915R30623X,,17378.4,,,
F70280,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,-16603.56,-Infinity,H2.5XT,20333.89,1,D466R16051W,,16603.56,,,
F70277,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,-17465.23,-Infinity,H2.5XT,21711.59,1,D466R16045W,,17465.23,,,
F75121,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,-991.36,-Infinity,P1.5UT,1602.8,1,A3D1H01959X,,991.36,,,
F75130,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01968X,,991.1,,,
F75131,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01969X,,991.1,,,
F75132,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01970X,,991.1,,,
F75133,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01971X,,991.1,,,
F75134,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P1.5UT,1602.8,1,A3D1H01972X,,991.1,,,
F76479,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P2.0UTS,5148.99,1,A3B1H02280X,,3033.72,,,
F76480,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P2.0UTS,5148.99,1,A3B1H02281X,,3033.72,,,
F76481,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P2.0UTS,5148.99,1,A3B1H02282X,,3033.72,,,
F76482,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P2.0UTS,5148.99,1,A3B1H02283X,,3033.72,,,
F76483,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P2.0UTS,5148.99,1,A3B1H02284X,,3033.72,,,
F76484,0.0,0.0,TH,2023-03-06,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,P2.0UTS,5148.99,1,A3B1H02285X,,3033.72,,,
F77309,0.0,0.0,TH,2023-03-07,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,H3.0UT,13957.2,1,A3C1A14167X,,10501.33,,,
F77310,0.0,0.0,TH,2023-03-07,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,H3.0UT,13957.2,1,A3C1A14168X,,10501.33,,,
F77311,0.0,0.0,TH,2023-03-07,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,H3.0UT,13957.2,1,A3C1A14169X,,10501.33,,,
F77312,0.0,0.0,TH,2023-03-07,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,H3.0UT,14977.45,1,A3C1A14170X,,11057.710000000001,,,
F77313,0.0,0.0,TH,2023-03-07,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,H3.0UT,14977.45,1,A3C1A14171X,,11057.710000000001,,,
F45258,0.0,0.0,AU,2023-03-07,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,15360.04,1,A7S1A06847W,,12582.66,,,
F45259,0.0,0.0,AU,2023-03-07,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,15360.04,1,A7S1A06848W,,13226.34,,,
F45255,0.0,0.0,AU,2023-03-07,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14149.68,1,A7S1A06845W,,13226.36,,,
F45257,0.0,0.0,AU,2023-03-07,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14149.68,1,A7S1A06846W,,12343.199999999999,,,
F45256,0.0,0.0,AU,2023-03-07,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,16780.32,1,A7S1A06963W,,13627.54,,,
F22996,0.0,0.0,NZ,2023-03-08,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP18UX,19724.2,1,A7S4A02392W,,15283.849999999999,,,
F22997,0.0,0.0,NZ,2023-03-08,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP25UX,22659.9,1,A7S4A02391W,,17136.89,,,
F22998,0.0,0.0,NZ,2023-03-08,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP25UX,22551.9,1,A7S4A02394W,,17099.75,,,
F22999,0.0,0.0,NZ,2023-03-08,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,ERP18UX,19724.2,1,A7S4A02393W,,15283.849999999999,,,
F67072,0.0,0.0,NZ,2023-03-08,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,GP35UX,11045.73,1,A7S1A05357W,,12314.47,,,
F67073,0.0,0.0,NZ,2023-03-08,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,GP35UX,11045.73,1,A7S1A05356W,,12314.47,,,
F67457,0.0,0.0,NZ,2023-03-08,S.G EQUIPMENT LTD,0.0,0.0,0.0,0.0,GP35UX,11045.73,1,A7S1A05431W,,12314.47,,,
F76002,0.0,0.0,BD,2023-03-09,JAKSON INTERNATION,0.0,0.0,0.0,0.0,S1.4S,15035.0,1,D442T02416X,,11215.42,,,
F76000,0.0,0.0,BD,2023-03-09,JAKSON INTERNATION,0.0,0.0,0.0,0.0,S1.4S,15035.0,1,D442T02415X,,11215.42,,,
F29100,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15449W,,18168.54,,,
F24789,0.0,0.0,KR,2023-03-09,Hyster Korea Inc.,0.0,0.0,-10949.25,-Infinity,R1.50EX  2,13390.55,1,C915R30575W,,10949.25,,,
F24790,0.0,0.0,KR,2023-03-09,Hyster Korea Inc.,0.0,0.0,-10949.25,-Infinity,R1.50EX  2,13390.55,1,C915R30565W,,10949.25,,,
F24791,0.0,0.0,KR,2023-03-09,Hyster Korea Inc.,0.0,0.0,-10949.25,-Infinity,R1.50EX  2,13390.55,1,C915R30567W,,10949.25,,,
E89847,0.0,0.0,TH,2023-03-07,DILOK & SONS CO. L,0.0,0.0,-25344.96,-Infinity,E50XN,29737.79,1,A268N37116X,,25344.96,,,
F24787,0.0,0.0,KR,2023-03-09,Hyster Korea Inc.,0.0,0.0,-15464.47,-Infinity,R1.80EX  2,19872.03,1,C915R30583W,,15464.47,,,
E52205,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11854.14,-Infinity,H3.0UT,14167.2,1,A3C1A09576W,,11854.14,,,
E15400,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11838.66,-Infinity,H3.0UT,13824.3,1,A3C1A10340W,,11838.66,,,
E52210,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-23636.63,-Infinity,H7.0UT6,31422.9,1,A3D0A01510W,,23636.63,,,
E52218,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11854.14,-Infinity,H3.0UT,14167.2,1,A3C1A09580W,,11854.14,,,
E15398,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11838.66,-Infinity,H3.0UT,13824.3,1,A3C1A10338W,,11838.66,,,
E15397,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11838.66,-Infinity,H3.0UT,13824.3,1,A3C1A10313W,,11838.66,,,
E51189,0.0,0.0,IN,2023-03-07,Electromech Materi,0.0,0.0,-33568.07,-Infinity,MS16,35734.990000000005,1,D852T09260W,,33568.07,,,
E52209,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-25725.91,-Infinity,H7.0UT6,34303.9,1,A3D0A01509W,,25725.91,,,
E15401,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11838.66,-Infinity,H3.0UT,13824.3,1,A3C1A10341W,,11838.66,,,
E15392,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11838.66,-Infinity,H3.0UT,13824.3,1,A3C1A10308W,,11838.66,,,
E15402,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11838.66,-Infinity,H3.0UT,13824.3,1,A3C1A10342W,,11838.66,,,
E15403,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11838.66,-Infinity,H3.0UT,13824.3,1,A3C1A10343W,,11838.66,,,
E15399,0.0,0.0,SG,2023-03-07,HYSTER-YALE LIFT T,0.0,0.0,-11838.66,-Infinity,H3.0UT,13824.3,1,A3C1A10339W,,11838.66,,,
F04983,0.0,0.0,KR,2023-03-09,Hyster Korea Inc.,0.0,0.0,0.0,0.0,C1.5,80007.9,1,B464T02285W,,61666.42,,,
F65421,0.0,0.0,VN,2023-03-10,KY LUC CO. LTD,0.0,0.0,0.0,0.0,ERP15UX,12880.8,1,A7S4A02540X,,10450.689999999999,,,
F65424,0.0,0.0,VN,2023-03-10,KY LUC CO. LTD,0.0,0.0,0.0,0.0,ERP15UX,12880.8,1,A7S4A02539X,,10450.689999999999,,,
F65425,0.0,0.0,VN,2023-03-10,KY LUC CO. LTD,0.0,0.0,0.0,0.0,ERP15UX,12880.8,1,A7S4A02541X,,10450.689999999999,,,
F65426,0.0,0.0,VN,2023-03-10,KY LUC CO. LTD,0.0,0.0,0.0,0.0,ERP15UX,12880.8,1,A7S4A02536X,,10450.689999999999,,,
F76964,0.0,0.0,LK,2023-03-13,Hayleys Aventura (,0.0,0.0,-2195.6,-Infinity,P2.0UTE,3750.0,1,A3B5H02367X,,2195.6,,,
F73097,0.0,0.0,BD,2023-03-15,JAKSON INTERNATION,0.0,0.0,0.0,0.0,J3.5UT,25584.75,1,A3C4A04651X,,19284.01,,,
F68718,0.0,0.0,VN,2023-03-15,MICO Machinery and,0.0,0.0,0.0,0.0,R2.0,56023.5,1,D435T09173X,,38850.99,,,
F68719,0.0,0.0,VN,2023-03-15,MICO Machinery and,0.0,0.0,0.0,0.0,R2.0,56023.5,1,D435T09172X,,38850.99,,,
F45276,0.0,0.0,AU,2023-03-15,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14931.28,1,A7S1A06852W,,12077.529999999999,,,
F69926,0.0,0.0,PF,2023-03-16,SOPADEP SA,0.0,0.0,0.0,0.0,H3.5UT,16636.5,1,A3C1A13932X,,11298.82,,,
F69927,0.0,0.0,PF,2023-03-16,SOPADEP SA,0.0,0.0,0.0,0.0,H3.5UT,16450.3,1,A3C1A13928X,,11200.0,,,
F69928,0.0,0.0,PF,2023-03-16,SOPADEP SA,0.0,0.0,0.0,0.0,H3.0UT,15606.85,1,A3C1A13916X,,10922.16,,,
F69929,0.0,0.0,PF,2023-03-16,SOPADEP SA,0.0,0.0,0.0,0.0,H2.5UT,15473.85,1,A3C1A13931X,,10814.45,,,
F69930,0.0,0.0,PF,2023-03-16,SOPADEP SA,0.0,0.0,0.0,0.0,H3.0UT,15606.85,1,A3C1A13915X,,10922.16,,,
F69931,0.0,0.0,PF,2023-03-16,SOPADEP SA,0.0,0.0,0.0,0.0,H2.5UT,15473.85,1,A3C1A13930X,,10814.45,,,
F49767,0.0,0.0,TH,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J3.0UT,16660.58,1,A3C4A04582X,,13284.24,,,
F77249,0.0,0.0,TH,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.0UT,19960.71,1,A3C4A04633X,,15219.04,,,
F74686,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04654X,,14823.58,,,
F74687,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04661X,,14823.58,,,
F74688,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04655X,,14823.58,,,
F74689,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04658X,,14823.58,,,
F74690,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04657X,,14823.58,,,
F74691,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04665X,,14823.58,,,
F74692,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04663X,,14823.58,,,
F74693,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04662X,,14823.58,,,
F74694,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04664X,,14823.58,,,
F74695,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04668X,,14823.58,,,
F74696,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04666X,,14823.58,,,
F74697,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04669X,,14823.58,,,
F74698,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04670X,,14823.58,,,
F74699,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,J2.5UT,18672.1,1,A3C4A04674X,,14823.58,,,
F74702,0.0,0.0,ID,2023-03-20,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,H3.0UT,12909.1,1,A3C1A14159X,,10659.8,,,
F24781,0.0,0.0,KR,2023-03-09,Hyster Korea Inc.,0.0,0.0,-10949.25,-Infinity,R1.50EX  2,13390.55,1,C915R30551W,,10949.25,,,
F24792,0.0,0.0,KR,2023-03-09,Hyster Korea Inc.,0.0,0.0,-10949.25,-Infinity,R1.50EX  2,13390.55,1,C915R30571W,,10949.25,,,
E40971,0.0,0.0,NZ,2023-03-12,Sime Darby Transpo,0.0,0.0,-247308.5,-Infinity,H25XD12,234248.99,1,J008E01655X,,247308.5,,,
E78772,0.0,0.0,KR,2023-03-19,Hyster Korea Inc.,0.0,0.0,-14721.52,-Infinity,R1.80EX  2,17847.83,1,C915R30423W,,14721.52,,,
E78773,0.0,0.0,KR,2023-03-19,Hyster Korea Inc.,0.0,0.0,-14721.52,-Infinity,R1.80EX  2,17847.83,1,C915R30427W,,14721.52,,,
E78771,0.0,0.0,KR,2023-03-19,Hyster Korea Inc.,0.0,0.0,-14721.52,-Infinity,R1.80EX  2,17847.83,1,C915R30425W,,14721.52,,,
F68129,0.0,0.0,BD,2023-03-13,Property Developme,0.0,0.0,-20845.15,-Infinity,FB20SRZ,39100.0,1,C881R14128W,,20845.15,,,
E76729,0.0,0.0,AU,2023-03-12,ADAPT-A-LIFT GROUP,0.0,0.0,-19902.190000000002,-Infinity,GP25MX,20513.67,1,D871R15207W,,19902.190000000002,,,
F76963,0.0,0.0,LK,2023-03-13,Hayleys Aventura (,0.0,0.0,-2195.98,-Infinity,P2.0UTE,3750.0,1,A3B5H02366X,,2195.98,,,
F80723,0.0,0.0,ID,2023-03-12,DILOK & SONS CO. L,0.0,0.0,-12708.15,-Infinity,R1.50EX  2,16611.5,1,C915R30617W,,12708.15,,,
F74368,0.0,0.0,ID,2023-03-12,DILOK & SONS CO. L,0.0,0.0,-17204.85,-Infinity,R2.00EX  2,24935.92,1,B925R01506W,,17204.85,,,
F14043,0.0,0.0,VN,2023-03-10,MICO Machinery and,0.0,0.0,-18648.29,-Infinity,H3.5XT,22359.440000000002,1,D466R14393W,,18648.29,,,
F72729,0.0,0.0,ID,2023-03-12,DILOK & SONS CO. L,0.0,0.0,-17236.05,-Infinity,R2.00EX  2,25013.92,1,B925R01508X,,17236.05,,,
F14044,0.0,0.0,VN,2023-03-10,MICO Machinery and,0.0,0.0,-18648.29,-Infinity,H3.5XT,22359.440000000002,1,D466R14395W,,18648.29,,,
F64051,0.0,0.0,ID,2023-03-05,PT Universal Trakt,0.0,0.0,-13099.87,-Infinity,GLP30MX,17153.67,1,D871R17348W,,13099.87,,,
F90608,0.14999844749257468,0.193,ID,2023-03-22,DILOK & SONS CO. L,19209.274999999998,19209.274999999998,4096.2249999999985,0.21324204062881078,H3.5XT,19209.29,1,D466R16205X,D466,15113.05,,187,1
F90609,0.14999844749257468,0.193,ID,2023-03-22,DILOK & SONS CO. L,19209.274999999998,19209.274999999998,4096.2249999999985,0.21324204062881078,H3.5XT,19209.29,1,D466R16207X,D466,15113.05,,187,1
F90610,0.14999844749257468,0.193,ID,2023-03-22,DILOK & SONS CO. L,19209.274999999998,19209.274999999998,4096.2249999999985,0.21324204062881078,H3.5XT,19209.29,1,D466R16213X,D466,15113.05,,187,1
F90611,0.14999844749257468,0.193,ID,2023-03-22,DILOK & SONS CO. L,19209.274999999998,19209.274999999998,4096.2249999999985,0.21324204062881078,H3.5XT,19209.29,1,D466R16215X,D466,15113.05,,187,1
